"","x"
"forming",8.58556349845569
"forms",0
"formula",0
"fornications",0
"forsaken",0
"fort",0
"forth",0
"forthcoming",0
"forthe",0
"fortifications",0
"fortified",0
"fortitude",4.29278174922785
"fortunate",0
"fortune",0
"fortunes",0
"forty",0
"fortythree",0
"forum",0
"forward",0
"forwarded",0
"forwardlooking",0
"fossil",0
"foster",4.29278174922785
"fought",0
"found",2.22239242133645
"foundation",3.4447848426729
"foundations",0
"founded",0
"founders",0
"founding",0
"foundry",0
"fountain",0
"four",0
"fourteen",0
"fourteenth",0
"fourth",0
"fraction",0
"fractured",0
"fragile",0
"fragments",0
"frame",0
"framed",0
"framers",0
"framework",0
"framing",0
"france",24.1134938987103
"frank",0
"franklin",0
"frankly",0
"frankness",0
"fraternal",0
"fraud",0
"fraudulent",0
"fred",0
"free",1.75672884898764
"freeargument",0
"freed",0
"freedom",0
"freedoms",0
"freedomthe",0
"freei",0
"freeing",0
"freely",0
"freemen",0
"freer",0
"freesubject",0
"freeunless",0
"freeze",0
"freezing",0
"freight",0
"french",30.4588393764608
"frequent",0
"frequented",0
"frequently",0
"fresh",4.02974734339405
"fresher",0
"friday",0
"friend",0
"friendbrother",0
"friendlier",0
"friendly",3.15527822547791
"friends",2.29278174922785
"friendship",3.29278174922785
"friendships",0
"friendsno",0
"friendsthat",0
"friendsthose",0
"frigates",5.61470984411521
"frighten",0
"frightened",0
"frist",0
"fro",0
"front",0
"frontier",0
"frontiers",0
"fronts",0
"frost",0
"frozen",0
"frugal",0
"fruit",0
"fruitlessly",0
"fruits",0
"frustrated",0
"fuel",0
"fueled",0
"fuels",0
"fugitive",0
"fugitives",0
"fugitiveslave",0
"fulfil",0
"fulfill",0
"fulfilled",0
"fulfilling",0
"fulfillment",0
"fulfilment",0
"full",2.4447848426729
"fullbright",0
"fullest",0
"fullness",0
"fully",3.02974734339405
"function",0
"functionaries",0
"functioning",0
"functions",0
"fund",0
"fundamental",0
"fundamentally",0
"fundamentals",0
"funded",0
"funding",0
"funds",3.8073549220576
"fundy",0
"funnel",0
"funneling",0
"furlough",0
"furloughed",0
"furloughs",0
"furnish",0
"furnished",0
"furnishes",0
"furnishing",0
"furor",0
"furs",0
"furthering",0
"furthermore",0
"future",1.70781924850669
"futures",0
"gag",0
"gain",0
"gained",0
"gains",0
"gallant",0
"game",0
"gang",0
"garbage",0
"garden",0
"garrison",0
"garrisons",0
"gary",0
"gas",0
"gasohol",0
"gasoline",0
"gates",0
"gathered",0
"gave",0
"gay",0
"gays",0
"gcc",0
"gears",0
"gen",0
"general",9.2991117097587
"generally",6.88956968534579
"generate",0
"generated",0
"generation",0
"generations",0
"generosity",0
"generous",0
"genetic",0
"genetically",0
"geneva",0
"genevieve",0
"genius",0
"gentiles",0
"gentle",0
"gentleman",0
"gentlemen",8.74281037792235
"gentler",0
"genuine",0
"geographical",0
"geography",0
"geometrical",0
"george",0
"georgia",0
"gerald",0
"gesture",0
"get",0
"gets",0
"getting",0
"ghettos",0
"giant",0
"giants",0
"gibraltar",0
"giddings",0
"gift",0
"gifted",0
"gifts",0
"gimmicks",0
"girl",0
"gis",0
"give",1.66051353372833
"given",3.71964468390348
"gives",0
"giving",3.29278174922785
"glad",0
"gladdened",0
"gladly",0
"glance",0
"glasnost",0
"glass",0
"glee",0
"glimpse",0
"global",0
"globe",0
"gloom",0
"gloomy",0
"glorious",0
"glory",0
"glue",0
"goal",0
"goals",0
"god",2.0911478880582
"godgiven",0
"gods",0
"goes",0
"going",0
"gois",0
"gold",0
"goldsmith",0
"goldwater",0
"goldwaters",0
"gone",0
"good",1.32930762525296
"goodness",0
"goodrich",0
"goods",0
"gorbachev",0
"gore",0
"got",0
"gotten",0
"gouverneur",0
"govern",0
"governbut",0
"governed",9.22941968823042
"governedi",0
"governing",0
"government",23.2254560053925
"governmentbutsaid",0
"governmentfederal",0
"governments",0
"governmentthe",0
"governmentwe",0
"governmentwhich",0
"governmentwhile",0
"governor",0
"governors",0
"governs",0
"grab",0
"grabbed",0
"grace",0
"graceful",0
"gracious",0
"grade",0
"grades",0
"gradual",0
"gradually",0
"graduate",0
"graduates",0
"graduation",0
"graft",0
"grain",0
"gramm",0
"grammrudmanhollings",0
"grand",0
"grandchild",0
"grandchildren",0
"grandchildrens",0
"granddaughter",0
"grande",0
"grandest",0
"grandeur",0
"grandparents",0
"grandson",0
"grange",0
"grant",0
"granted",0
"grants",0
"grasp",0
"grasping",0
"grass",0
"grassley",0
"grateful",0
"gratification",0
"gratitude",3.61470984411521
"grave",0
"gravest",0
"great",4.62111290191164
"greater",1.97085365434048
"greatest",0
"greatly",0
"greatness",0
"greece",0
"greed",0
"greedy",0
"greek",0
"greeks",0
"greeted",0
"greeting",0
"grew",0
"gridlock",0
"grief",0
"grievances",6.61470984411521
"grieve",0
"grievous",0
"gripe",0
"grips",0
"groan",0
"groer",0
"groping",0
"gross",0
"grossly",0
"ground",3.02974734339405
"groundless",6.61470984411521
"grounds",0
"groundwork",0
"group",0
"groups",0
"grow",0
"growing",0
"grown",0
"grows",0
"growth",0
"grudgingly",0
"guadalcanal",0
"guarantee",0
"guaranteed",0
"guarantees",0
"guarantors",0
"guaranty",0
"guard",6.0594946867881
"guarded",0
"guardian",0
"guardians",0
"guarding",0
"guess",0
"guests",0
"guidance",0
"guide",0
"guided",0
"guidelines",0
"guillermo",0
"guilt",0
"guilty",0
"gulf",0
"gulfs",0
"gulph",0
"gun",0
"guns",0
"gurreat",0
"guy",0
"guys",0
"habit",0
"habitat",0
"habitation",0
"habits",0
"habitual",0
"habitually",0
"habituated",0
"hadassah",0
"hadnt",0
"haig",0
"hail",0
"haile",0
"haiti",0
"half",2.61470984411521
"halfcentury",0
"halfdismes",0
"halfway",0
"hall",0
"hallowed",0
"halt",0
"halted",0
"halting",0
"hamilton",0
"hand",0
"handcarried",0
"handed",0
"handful",0
"handfull",0
"handicapped",0
"handinhand",0
"handkerchief",0
"handle",0
"hands",0
"handsome",0
"handson",0
"hang",0
"hanging",0
"hanover",0
"happen",0
"happened",0
"happening",0
"happens",0
"happily",9.22941968823042
"happiness",2.61470984411521
"happy",3.15527822547791
"harangue",0
"harassment",0
"harbor",0
"harbors",0
"hard",0
"hardened",0
"harder",0
"hardly",0
"hardpressed",0
"hardworking",0
"harm",0
"harmit",0
"harmonize",0
"harmonized",0
"harmony",0
"harnessing",0
"harpers",0
"harris",0
"harrison",0
"harsh",0
"harvard",0
"hasnt",0
"haste",0
"hastert",0
"hastily",0
"hasty",0
"hatchery",0
"hate",0
"hatfield",0
"hath",0
"hatreds",0
"haughty",0
"haul",0
"haunted",0
"haunting",0
"haunts",0
"haven",0
"havent",0
"hazard",0
"hazarded",0
"hazardous",0
"hazards",0
"hazzard",0
"head",0
"headed",0
"heading",0
"heads",0
"heal",0
"healed",6.61470984411521
"healers",0
"health",2.4447848426729
"healthcare",0
"healthy",0
"heap",0
"hear",0
"heard",0
"hearers",0
"hearing",0
"hearings",0
"hearken",0
"heart",2.91427012597412
"heartbeat",0
"heartfelt",0
"hearthstone",0
"hearts",0
"heartto",0
"hearty",0
"heat",0
"heated",0
"heaven",0
"heavenly",0
"heavens",0
"heavier",0
"heaviest",0
"heavy",0
"hectic",0
"hed",0
"hedge",0
"hedged",0
"heed",0
"heights",0
"held",0
"helen",0
"helicoptered",0
"hell",0
"helm",0
"helms",0
"help",0
"helped",0
"helpers",0
"helpful",0
"helping",0
"helplessly",0
"helps",0
"helvetic",0
"hemisphere",0
"hemispheres",0
"hemispheric",0
"hemmed",0
"hence",0
"henceforth",0
"henry",0
"henrys",0
"hereafter",0
"hereby",0
"heres",0
"heresies",0
"herethat",0
"heretofore",0
"herewith",0
"heritage",0
"heritages",0
"hero",0
"heroes",0
"heroic",0
"heroism",0
"hes",0
"hesitate",4.61470984411521
"hesitated",0
"hesitation",0
"heterosexual",0
"hewes",0
"hhs",0
"hid",0
"hidden",0
"hide",0
"hides",0
"hiding",0
"high",0
"higher",0
"highest",3.02974734339405
"highlevel",0
"highlight",0
"highly",4.02974734339405
"highquality",0
"highspeed",0
"hightech",0
"highwage",0
"highwayman",0
"highways",0
"hill",0
"hills",0
"himselfthat",0
"himwhile",0
"hired",0
"hiring",0
"hispanic",0
"hispanics",0
"historians",0
"historic",0
"historical",0
"history",0
"hit",0
"hitchhike",0
"hitherto",8.0594946867881
"hivaids",0
"hob",0
"hobbled",0
"hog",0
"hogs",0
"hold",0
"holder",0
"holding",0
"holds",0
"hole",0
"holes",0
"holland",0
"hollows",0
"holstin",0
"holy",0
"homage",0
"home",2.15527822547791
"homeless",0
"homelessness",0
"homes",0
"homestead",0
"homework",0
"homosexual",0
"homosexuals",0
"honest",0
"honestly",0
"honesty",0
"honey",0
"honor",8.88956968534579
"honorable",4.29278174922785
"honorably",0
"honored",0
"honoring",0
"honors",0
"honoured",0
"hook",0
"hooted",0
"hope",1.40525647848626
"hoped",0
"hopeful",0
"hopefulness",0
"hopeless",0
"hopelessness",0
"hopes",0
"hoping",0
"horizons",0
"hormones",0
"horn",0
"horned",0
"horns",0
"horrible",0
"horribly",0
"horror",0
"horrors",0
"horse",0
"horseback",0
"horses",0
"horton",0
"hospital",0
"hospitality",4.61470984411521
"hospitals",0
"host",0
"hostage",0
"hostages",0
"hostile",0
"hostilities",0
"hostility",4.02974734339405
"hosts",0
"hot",0
"hour",0
"hourly",0
"hours",0
"house",5.57946702585522
"household",0
"houses",0
"housing",0
"housinghousing",0
"houston",0
"however",3.82854025194823
"hud",0
"huge",0
"hugh",0
"human",0
"humane",0
"humanitarian",0
"humanity",0
"humanly",0
"humble",0
"humbled",0
"humbly",0
"humiliated",6.61470984411521
"humiliation",0
"humility",0
"humor",0
"humoredly",0
"humorous",0
"humphrey",0
"hundred",0
"hundreds",0
"hung",0
"hunger",0
"hungers",0
"hungry",0
"hunting",0
"hurry",0
"hurt",0
"hurtful",0
"hurts",0
"husband",0
"husbandry",0
"hushed",0
"hushedhushed",0
"huxley",0
"hymns",0
"hypercritical",0
"hypocrisy",0
"hypocrites",0
"hypocritescauses",0
"hyporhetorical",0
"ice",0
"iceberg",0
"idea",0
"ideal",0
"idealism",0
"idealist",0
"ideals",0
"ideas",0
"identical",0
"identified",0
"identify",0
"identity",0
"ideology",0
"idle",0
"ignorance",0
"ignorant",0
"ignored",0
"ignoring",0
"iii",0
"ill",0
"illdefined",0
"illegal",0
"illegality",0
"illfounded",0
"illinois",0
"illinoisthat",0
"illiteracy",0
"illness",0
"ills",0
"illustrious",0
"illy",0
"image",0
"imagination",0
"imaginative",0
"imagine",0
"imagined",0
"imaginings",0
"imitation",0
"immature",0
"immediate",0
"immediately",3.02974734339405
"immensely",0
"immigrant",0
"immigrants",0
"imminent",0
"immoral",0
"immorality",0
"immortal",0
"immortality",0
"immunities",0
"immunizations",0
"immunize",0
"immutable",0
"impact",0
"impair",6.61470984411521
"impaired",5.61470984411521
"imparted",0
"impartial",5.02974734339405
"impartiality",0
"impassable",0
"impassioned",0
"impatient",0
"impede",0
"impediments",0
"imperative",0
"imperfectly",0
"imperialism",0
"imperilled",0
"impersonal",0
"implanted",0
"implement",0
"implementation",0
"implemented",0
"implementing",0
"implements",0
"implicate",0
"implication",0
"implicitly",0
"implied",0
"implore",0
"imploring",0
"imply",0
"importance",0
"important",3.71964468390348
"importantly",0
"importation",0
"imported",0
"importunity",0
"impose",0
"imposed",0
"imposes",5.61470984411521
"imposition",5.02974734339405
"impossibility",0
"impossible",3.4447848426729
"imposts",0
"impracticable",0
"impregnably",0
"impress",0
"impressed",0
"impressing",0
"impression",0
"impressions",10.0594946867881
"impressive",0
"impressively",0
"imprison",0
"improper",0
"impropriety",0
"improve",0
"improved",0
"improvement",0
"improvements",0
"improves",0
"improving",0
"impudently",0
"impulse",0
"impunity",5.02974734339405
"imputation",0
"inability",5.02974734339405
"inaction",0
"inadequate",0
"inadmissible",0
"inalienable",0
"inapplicable",0
"inappropriate",0
"inasmuch",0
"inattention",0
"inaudible",0
"inaugural",0
"inauguration",0
"inborn",0
"incalculable",0
"incapable",0
"incapacity",0
"incarcerated",0
"incentive",0
"incentives",0
"inception",0
"incest",0
"inch",0
"inches",0
"incident",0
"incidentally",0
"incidents",0
"incipient",0
"inclination",0
"incline",0
"inclined",0
"inclining",0
"include",0
"included",0
"includes",0
"including",0
"income",0
"incomes",0
"incometax",0
"incoming",0
"incomparable",0
"incompatible",0
"incompetence",0
"incomplete",0
"inconsistency",0
"inconsistent",0
"inconsistentit",0
"inconvenience",0
"inconveniences",5.61470984411521
"inconvenient",0
"incorporated",0
"incorporates",0
"incorrect",0
"incourage",0
"increase",0
"increased",3.8073549220576
"increases",0
"increasing",3.15527822547791
"increasingly",0
"incredible",0
"incredibly",0
"inculcating",0
"incumbent",0
"incur",0
"incurred",0
"incursions",5.02974734339405
"indecision",0
"indeed",0
"indefinite",0
"indefinitely",0
"indentured",0
"independence",8.74281037792235
"independencerepeal",0
"independencewho",0
"independent",0
"independents",0
"index",0
"indian",0
"indiana",0
"indians",0
"indicate",0
"indicated",0
"indicates",0
"indications",0
"indicted",0
"indies",6.61470984411521
"indifference",0
"indifferent",5.61470984411521
"indigestible",0
"indignities",6.61470984411521
"indignity",0
"indirectly",0
"indispensable",11.4220647661728
"indispensably",0
"indissoluble",0
"individual",2.36678233067162
"individuals",0
"indomitable",0
"indorse",0
"indorsed",0
"indorsement",0
"indorsements",0
"indorsing",0
"induce",0
"inducing",0
"indulge",0
"indulgence",0
"indulging",0
"industrial",0
"industrialists",0
"industries",0
"industriously",0
"industry",7.61470984411521
"ineffective",0
"ineffectual",0
"inefficient",0
"inequalities",0
"inequality",0
"inequitable",0
"inequities",0
"inescapably",0
"inestimable",0
"inevitable",0
"inevitably",0
"inexcusable",0
"inexpedient",0
"inexpressible",0
"inf",0
"infant",0
"infantry",0
"infants",0
"infect",0
"infected",0
"infectious",0
"infer",0
"inferencenow",0
"inferences",0
"inferior",4.61470984411521
"inferiority",6.61470984411521
"inferred",0
"infinite",0
"inflamatory",0
"inflation",0
"inflationary",0
"inflations",0
"inflexible",0
"inflexibly",0
"inflicted",5.61470984411521
"infliction",0
"influence",2.91427012597412
"influential",0
"inform",0
"information",13.5390962425334
"informed",10.0594946867881
"infractions",0
"infractors",0
"infrequently",0
"infused",0
"ingenuity",0
"ingrained",0
"inhabit",0
"inhabitants",0
"inhabitating",0
"inhabiting",0
"inherit",0
"inheritance",0
"inheriting",0
"inhibiting",0
"inhumane",0
"inin",0
"iniquitous",6.61470984411521
"iniquity",0
"initial",0
"initially",0
"initiate",0
"initiated",0
"initiative",0
"initiatives",0
"injunction",0
"injure",0
"injured",0
"injuries",7.61470984411521
"injurious",10.0594946867881
"injuriously",5.61470984411521
"injury",5.02974734339405
"injustice",0
"inner",0
"innocence",0
"innocent",0
"innovate",6.61470984411521
"innovation",0
"innovative",0
"innuendo",0
"inoperative",0
"input",0
"inquietude",0
"inquire",0
"inquiries",0
"inquiry",0
"inscrutable",0
"insects",0
"inserted",0
"inside",0
"insignificant",0
"insinuated",0
"insinuations",6.61470984411521
"insist",0
"insisted",6.61470984411521
"insisting",0
"insists",0
"insolvable",0
"inspection",0
"inspectors",0
"inspiration",0
"inspire",0
"inspired",0
"inspires",0
"instance",0
"instanceand",0
"instances",0
"instant",0
"instantaneously",0
"instantly",0
"instate",0
"instead",0
"instigated",0
"instill",0
"instinctively",0
"institute",6.61470984411521
"instituted",0
"institution",0
"institutions",0
"instruct",0
"instructed",5.02974734339405
"instruction",6.61470984411521
"instructions",5.02974734339405
"instrument",3.61470984411521
"instrumental",0
"instruments",5.02974734339405
"insufficient",0
"insufficiently",0
"insults",6.61470984411521
"insurance",0
"insure",0
"insured",0
"insuring",0
"insurrection",0
"insurrectionary",0
"insurrections",0
"integrated",0
"integration",0
"integrity",3.4447848426729
"intellect",0
"intellectual",0
"intelligence",0
"intelligences",0
"intelligent",0
"intelligibly",0
"intemperance",0
"intemperate",0
"intend",0
"intended",3.15527822547791
"intendedthe",0
"intends",0
"intensive",0
"intent",0
"intention",3.8073549220576
"intentions",0
"intercede",0
"interchange",0
"intercourse",3.4447848426729
"interdict",0
"interdiction",0
"interest",5.74281037792235
"interested",0
"interesting",3.29278174922785
"interests",16.0494722445949
"interfere",0
"interference",0
"interim",0
"interior",0
"interject",0
"intermediate",0
"intermingled",0
"intermission",0
"internal",3.61470984411521
"international",0
"interposed",0
"interposition",0
"interpositions",0
"interpretation",0
"interrogated",0
"interrupt",0
"interrupted",0
"interruption",0
"interruptions",0
"intersection",0
"intervals",0
"intervention",0
"intestate",0
"intestine",5.61470984411521
"intimated",0
"intimating",0
"intimation",0
"intirely",0
"intolerable",0
"intolerance",0
"intrigue",0
"intrinsic",0
"intrinsically",0
"introduce",0
"introduced",0
"introduces",0
"introducing",0
"introduction",0
"intrudes",0
"intrusion",0
"intrusive",0
"intrusted",0
"invade",0
"invading",0
"invaluable",0
"invariably",0
"invasion",4.29278174922785
"invasions",0
"invent",0
"invented",0
"invention",0
"inventions",0
"inventive",0
"inventory",0
"invest",0
"invested",0
"investigate",5.02974734339405
"investigation",6.61470984411521
"investing",0
"investment",0
"investments",0
"invests",0
"invigorate",0
"invigorated",0
"inviolable",0
"inviolate",0
"invisible",0
"invitation",0
"invite",0
"inviting",0
"invocations",0
"invoked",0
"invokes",0
"involve",4.61470984411521
"involved",0
"involvement",0
"involves",0
"involving",0
"invulnerable",0
"inward",0
"iou",0
"iowa",0
"iran",0
"irancontra",0
"iraq",0
"iron",0
"irony",0
"irregular",0
"irregularities",0
"irreparable",0
"irresponsibility",0
"irresponsible",0
"irrevocable",0
"irrevocably",0
"irritated",0
"irritating",0
"irritation",0
"irritations",0
"irvine",0
"island",0
"islands",0
"isles",0
"isnt",0
"isone",0
"israel",0
"issue",0
"issued",0
"issues",0
"issuing",0
"isuzu",0
"italy",0
"itand",0
"itbut",0
"itdescending",0
"items",0
"itfirst",0
"iti",0
"itif",0
"itit",0
"itpossibly",0
"itsups",0
"itthe",0
"itthere",0
"itto",0
"ive",0
"jackson",0
"jacksonvanik",0
"jail",0
"jamaican",0
"james",0
"jan",0
"jane",0
"january",4.29278174922785
"japan",0
"java",0
"jazz",0
"jealous",0
"jealousies",4.61470984411521
"jefferson",0
"jeffersonbr",0
"jeffords",0
"jennings",0
"jeopardized",0
"jericho",0
"jersey",0
"jesse",0
"jewel",0
"jewish",0
"jews",0
"jim",0
"jimmy",0
"job",0
"joblessness",0
"jobs",0
"joe",0
"jogging",0
"john",0
"johnston",0
"join",0
"joined",0
"joining",0
"joint",0
"jonathan",0
"jones",0
"josefina",0
"joseph",0
"journal",0
"journalconstitution",0
"journals",0
"journey",0
"journeys",0
"joy",0
"joyful",0
"joyous",0
"judge",0
"judged",0
"judgement",0
"judges",0
"judgment",0
"judgments",0
"judicial",0
"judiciary",0
"judicious",0
"july",0
"jump",0
"jumping",0
"jumpstarting",0
"juncture",0
"june",4.61470984411521
"jungles",0
"juries",0
"jurisdiction",3.8073549220576
"jurisdictionin",0
"jurisprudence",0
"jury",0
"just",1.48542682717024
"justice",3.82854025194823
"justifiable",0
"justification",6.61470984411521
"justified",0
"justify",0
"justly",0
"juvenile",0
"juxtaposing",0
"kansas",0
"kaskaskia",0
"kass",0
"kean",0
"keep",2.36678233067162
"keepersi",0
"keeping",0
"keeps",0
"kemproth",0
"kennan",0
"kennedy",0
"kennedys",0
"kentucky",0
"kenyan",0
"kept",0
"keptagain",0
"key",0
"keys",0
"khadaffi",0
"khrushchev",0
"kicked",0
"kickings",0
"kiddie",0
"kids",0
"kill",0
"killed",0
"killer",0
"killing",0
"killings",0
"kind",0
"kinder",0
"kindergarten",0
"kindly",0
"kindness",0
"kindred",0
"kindreds",0
"kinds",0
"kinepox",0
"king",0
"kingpins",0
"kings",0
"kit",0
"kitchen",0
"kite",0
"kitty",0
"knees",0
"knell",0
"knew",0
"knights",0
"knock",0
"knocked",0
"knocking",0
"knolege",0
"know",0
"knowing",0
"knowledge",0
"knowledgeable",0
"known",7.84412953234563
"knows",0
"knowwe",0
"kofi",0
"korean",0
"kotzebue",0
"kremlin",0
"labels",0
"labor",0
"laboratories",0
"laboratory",0
"labored",0
"laborer",0
"laborious",0
"labors",0
"labs",0
"lack",0
"lacking",0
"lacks",0
"ladder",0
"ladies",0
"lady",0
"laid",8.12345774552007
"lain",0
"lake",0
"lakes",0
"lament",0
"laments",0
"land",0
"landed",0
"landmarks",0
"lands",0
"landscape",0
"langdon",0
"language",0
"languagei",0
"languor",0
"large",0
"largely",0
"larger",0
"largest",0
"larry",0
"laser",0
"last",4.21576943545878
"lasted",0
"lasting",4.61470984411521
"lastly",0
"lastminute",0
"late",2.4447848426729
"lately",0
"later",0
"latest",0
"latin",0
"latitude",0
"latter",0
"laugh",0
"laughing",0
"laughter",0
"laughterin",0
"launched",0
"laundering",0
"laura",0
"law",8.11898937357621
"lawabiding",0
"lawful",7.61470984411521
"lawfully",0
"lawgiver",0
"lawgo",0
"lawless",0
"lawrence",0
"laws",6.66717726400934
"lawset",0
"lawshowing",0
"lawyers",0
"lay",0
"laying",0
"lays",0
"lead",0
"leader",0
"leaders",0
"leadership",0
"leaderships",0
"leading",0
"leads",0
"leaf",0
"league",0
"leagues",0
"leahy",0
"lear",0
"learn",0
"learned",0
"learning",0
"learnt",0
"lease",0
"least",2.29278174922785
"leave",4.31055645095582
"leaves",0
"leaving",4.02974734339405
"lecompton",0
"lecture",0
"led",0
"left",0
"legacy",0
"legal",0
"legalizing",0
"legally",0
"legions",0
"legislate",0
"legislating",0
"legislation",0
"legislative",0
"legislators",0
"legislature",2.70781924850669
"legislatures",0
"legitimate",0
"lehrer",0
"leisure",0
"lend",0
"length",0
"lengths",0
"lenin",0
"leon",0
"less",1.75672884898764
"lessen",0
"lessened",0
"lessening",0
"lesser",0
"lesson",0
"lessons",0
"lest",0
"let",0
"lets",0
"letter",3.61470984411521
"letters",8.0594946867881
"letting",0
"leukemia",0
"level",0
"levels",0
"lewis",0
"lexington",0
"liability",0
"liable",0
"liaison",0
"lianna",0
"liannas",0
"liberal",0
"liberalism",0
"liberality",0
"liberals",0
"liberate",0
"liberated",0
"liberates",0
"liberating",0
"liberator",0
"liberia",0
"liberiato",0
"liberties",0
"liberty",4.73356466134325
"libertya",0
"libertycriticising",0
"libya",0
"licenced",0
"license",0
"licenses",0
"licentiousness",0
"lick",0
"lid",0
"lie",0
"lies",0
"lieu",0
"lieutenant",0
"life",1.75672884898764
"lifeless",0
"lifelong",0
"lifesaving",0
"lifetime",0
"lifetimes",0
"lift",0
"lifted",0
"light",0
"lighted",0
"lighten",0
"lightened",0
"lightening",0
"lightly",0
"lights",0
"like",0
"likely",0
"likes",0
"likewise",0
"limestone",0
"limit",0
"limitation",0
"limitations",0
"limited",0
"limits",0
"lincoln",0
"lindsey",0
"line",0
"lineitem",0
"lines",0
"link",0
"linkage",0
"lion",0
"lionand",0
"lionjudge",0
"lips",0
"liquors",0
"list",0
"listen",0
"listened",0
"listener",0
"listening",0
"lit",0
"literacy",0
"literal",0
"literally",0
"literary",0
"literate",0
"literature",0
"litigation",0
"little",0
"live",0
"lived",0
"livelihood",0
"liver",0
"livermore",0
"lives",1.75672884898764
"livethe",0
"livethese",0
"living",0
"livingston",0
"lloyd",0
"load",0
"loaf",0
"loan",0
"loaned",0
"loans",0
"loath",0
"lobby",0
"lobbying",0
"lobbyists",0
"local",0
"localcosts",0
"localities",0
"locality",0
"locally",0
"locating",0
"lock",0
"locked",0
"logic",0
"logical",0
"logline",0
"london",0
"loneliest",0
"long",1.66051353372833
"longer",0
"longest",0
"longfellows",0
"longignored",0
"longitude",0
"longlost",0
"longoverdue",0
"longrange",0
"longstanding",0
"longterm",0
"longtime",0
"look",0
"looked",0
"looking",0
"looks",0
"loop",0
"loopholes",0
"loose",0
"loosened",0
"lord",0
"los",0
"lose",0
"loses",0
"losing",0
"loss",0
"losses",0
"lost",0
"lot",0
"lots",0
"lott",0
"lou",0
"loud",0
"louder",0
"loudly",0
"loudspeaker",0
"louis",0
"louisiana",0
"love",0
"loved",0
"lovers",0
"loving",0
"low",0
"lower",0
"lowered",0
"lowering",0
"lowermiddle",0
"lowest",0
"lowincome",0
"loyal",0
"loyalty",0
"luck",0
"lucky",0
"lugged",0
"lulac",0
"lullaby",0
"luminary",0
"lump",0
"lumped",0
"lung",0
"luxuries",0
"luxury",0
"lying",0
"maam",0
"machine",0
"machinery",0
"macneillehrer",0
"macros",0
"macy",0
"maddening",0
"made",1.32930762525296
"madness",0
"magic",0
"magical",0
"magistrate",0
"magistrates",0
"magnanimous",0
"magnet",0
"magnificent",0
"magnify",0
"magnitude",0
"mails",0
"main",0
"maine",0
"mainly",0
"mainstream",0
"maintain",5.82854025194823
"maintainance",0
"maintained",3.61470984411521
"maintaining",0
"maintenance",3.61470984411521
"majestic",0
"majesty",0
"major",0
"majorities",0
"majority",0
"make",1.40525647848626
"makebelieve",0
"makes",0
"maketh",0
"makeup",0
"making",0
"malady",0
"malaise",0
"malaria",0
"malice",0
"malicious",0
"malignancy",0
"mall",0
"malpractice",0
"mamafter",0
"mammon",0
"man",2.15527822547791
"manage",5.61470984411521
"managed",0
"management",0
"managers",0
"managing",0
"mandate",0
"mandated",0
"maneuver",0
"manhood",0
"manifest",0
"manifestation",0
"manifestations",0
"manifested",0
"manifesting",0
"manifestly",0
"manifold",0
"manila",0
"mankind",0
"manless",0
"manly",0
"manned",0
"manner",3.15527822547791
"mans",0
"mansrelation",0
"mantle",0
"manuel",0
"manufactories",0
"manufacturers",0
"manufactures",0
"many",1.32930762525296
"manypoint",0
"map",0
"marble",0
"march",4.29278174922785
"marched",0
"marcos",0
"marcus",0
"marge",0
"marginal",0
"marijuana",0
"marine",0
"marions",0
"maritime",5.02974734339405
"mark",0
"marked",4.29278174922785
"marker",0
"markers",0
"market",0
"marketing",0
"marketplace",0
"markets",0
"marking",0
"marks",0
"marriage",0
"marrying",0
"marshal",0
"marshall",0
"martial",0
"martin",0
"marty",0
"martyrs",0
"marvelous",0
"marx",0
"maryland",0
"mashek",0
"mass",0
"massachusetts",0
"massacre",0
"masses",0
"massive",0
"master",0
"masters",0
"mat",0
"match",0
"matches",0
"mate",0
"material",0
"materially",0
"materials",5.61470984411521
"maternal",0
"mathematics",0
"matter",0
"matters",0
"matterto",0
"mature",0
"matured",0
"maturity",0
"max",0
"maxims",0
"maximum",0
"may",7.02628239243129
"maybe",0
"mayor",0
"mayors",0
"mcclure",0
"mccurdy",0
"mckenzie",0
"mckinney",0
"mclean",0
"mean",0
"meand",0
"meaning",0
"means",6.64205413491333
"meant",0
"meantime",0
"meanwhile",0
"measure",2.36678233067162
"measured",0
"measures",15.6882590646913
"medal",0
"meddling",0
"medecine",0
"median",0
"medicaid",0
"medical",0
"medicare",0
"medicine",0
"medicines",0
"mediocre",0
"mediocrity",0
"mediterranean",0
"meekly",0
"meet",1.91427012597412
"meeting",0
"meetings",0
"meets",0
"melancholy",0
"meliorate",0
"member",0
"members",2.36678233067162
"membership",0
"memorable",0
"memorial",0
"memories",0
"memory",0
"men",1.75672884898764
"menace",0
"menaced",0
"menaces",0
"mens",0
"mental",0
"mentally",0
"mention",3.4447848426729
"mentioned",0
"mentionedwhat",0
"mentors",0
"mercantile",5.02974734339405
"merchandise",0
"merchant",6.61470984411521
"merchants",0
"mercies",0
"merciful",0
"mercilessly",0
"mercy",0
"mere",0
"merely",0
"merit",0
"merited",0
"merits",0
"meriwether",0
"merrygoround",0
"mesh",0
"mess",0
"message",2.29278174922785
"messages",0
"messengers",0
"met",0
"metals",0
"method",0
"methods",0
"mexican",0
"mexico",0
"miamee",0
"mice",0
"michael",0
"michel",0
"michigan",0
